x,y,WINDCHILL,TEMP,WIND_DIRECTION_FLAG,HUMIDEX_FLAG,RELATIVE_HUMIDITY_FLAG,UTC_YEAR,LOCAL_MONTH,LOCAL_HOUR,WIND_SPEED_FLAG,HUMIDEX,DEW_POINT_TEMP,WIND_SPEED,STATION_PRESSURE,PROVINCE_CODE,PRECIP_AMOUNT_FLAG,WIND_DIRECTION,WINDCHILL_FLAG,LOCAL_YEAR,PRECIP_AMOUNT,TEMP_FLAG,VISIBILITY,UTC_MONTH,WEATHER_ENG_DESC,ID,UTC_DAY,CLIMATE_IDENTIFIER,LOCAL_DAY,DEW_POINT_TEMP_FLAG,STATION_PRESSURE_FLAG,LOCAL_DATE,STATION_NAME,UTC_DATE,VISIBILITY_FLAG,WEATHER_FRE_DESC,RELATIVE_HUMIDITY
-76.59944444444444,44.223333333333336,,22.0,,,,2024,9,12,,26,14.4,20,101.46,ON,,18,,2024,0,,,9,NA,6104142.2024.9.5.12,5,6104142,5,,,2024-09-05 12:00:00,KINGSTON CLIMATE,2024-09-05T17:00:00,,ND,62
-76.59944444444444,44.223333333333336,,22.5,,,,2024,9,13,,26,14.1,19,101.39,ON,,17,,2024,0,,,9,NA,6104142.2024.9.5.13,5,6104142,5,,,2024-09-05 13:00:00,KINGSTON CLIMATE,2024-09-05T18:00:00,,ND,59
-76.59944444444444,44.223333333333336,,22.4,,,,2024,9,14,,25,13.4,18,101.35,ON,,16,,2024,0,,,9,NA,6104142.2024.9.5.14,5,6104142,5,,,2024-09-05 14:00:00,KINGSTON CLIMATE,2024-09-05T19:00:00,,ND,56
-76.59944444444444,44.223333333333336,,22.6,,,,2024,9,15,,26,14.0,13,101.3,ON,,18,,2024,0,,,9,NA,6104142.2024.9.5.15,5,6104142,5,,,2024-09-05 15:00:00,KINGSTON CLIMATE,2024-09-05T20:00:00,,ND,59
-76.59944444444444,44.223333333333336,,22.8,,,,2024,9,16,,26,13.1,11,101.23,ON,,20,,2024,0,,,9,NA,6104142.2024.9.5.16,5,6104142,5,,,2024-09-05 16:00:00,KINGSTON CLIMATE,2024-09-05T21:00:00,,ND,54
-76.59944444444444,44.223333333333336,,23.0,,,,2024,9,17,,26,13.1,11,101.21,ON,,22,,2024,0,,,9,NA,6104142.2024.9.5.17,5,6104142,5,,,2024-09-05 17:00:00,KINGSTON CLIMATE,2024-09-05T22:00:00,,ND,54
-76.59944444444444,44.223333333333336,,21.3,,,,2024,9,18,,,12.8,9,101.13,ON,,20,,2024,0,,,9,NA,6104142.2024.9.5.18,5,6104142,5,,,2024-09-05 18:00:00,KINGSTON CLIMATE,2024-09-05T23:00:00,,ND,58
-76.59944444444444,44.223333333333336,,19.8,,,,2024,9,19,,,14.6,6,101.08,ON,,14,,2024,0,,,9,NA,6104142.2024.9.5.19,6,6104142,5,,,2024-09-05 19:00:00,KINGSTON CLIMATE,2024-09-06T00:00:00,,ND,72
-76.59944444444444,44.223333333333336,,18.3,,,,2024,9,20,,,14.7,4,101.03,ON,,12,,2024,0,,,9,NA,6104142.2024.9.5.20,6,6104142,5,,,2024-09-05 20:00:00,KINGSTON CLIMATE,2024-09-06T01:00:00,,ND,80
-76.59944444444444,44.223333333333336,,19.2,,,,2024,9,21,,,17.7,8,100.98,ON,,15,,2024,0,,,9,NA,6104142.2024.9.5.21,6,6104142,5,,,2024-09-05 21:00:00,KINGSTON CLIMATE,2024-09-06T02:00:00,,ND,91
-76.59944444444444,44.223333333333336,,21.1,,,,2024,9,22,,25,15.5,21,100.92,ON,,18,,2024,0,,,9,NA,6104142.2024.9.5.22,6,6104142,5,,,2024-09-05 22:00:00,KINGSTON CLIMATE,2024-09-06T03:00:00,,ND,70
-76.59944444444444,44.223333333333336,,21.1,,,,2024,9,23,,25,14.4,27,100.85,ON,,18,,2024,0,,,9,NA,6104142.2024.9.5.23,6,6104142,5,,,2024-09-05 23:00:00,KINGSTON CLIMATE,2024-09-06T04:00:00,,ND,65
-76.59944444444444,44.223333333333336,,20.3,,,,2024,9,0,,,14.5,26,100.83,ON,,18,,2024,0,,,9,NA,6104142.2024.9.6.0,6,6104142,6,,,2024-09-06 00:00:00,KINGSTON CLIMATE,2024-09-06T05:00:00,,ND,69
-76.59944444444444,44.223333333333336,,20.1,,,,2024,9,1,,,14.0,28,100.77,ON,,18,,2024,0,,,9,NA,6104142.2024.9.6.1,6,6104142,6,,,2024-09-06 01:00:00,KINGSTON CLIMATE,2024-09-06T06:00:00,,ND,68
-76.59944444444444,44.223333333333336,,19.7,,,,2024,9,2,,,14.4,29,100.74,ON,,18,,2024,0,,,9,NA,6104142.2024.9.6.2,6,6104142,6,,,2024-09-06 02:00:00,KINGSTON CLIMATE,2024-09-06T07:00:00,,ND,71
-76.59944444444444,44.223333333333336,,19.5,,,,2024,9,3,,,14.0,27,100.74,ON,,18,,2024,0,,,9,NA,6104142.2024.9.6.3,6,6104142,6,,,2024-09-06 03:00:00,KINGSTON CLIMATE,2024-09-06T08:00:00,,ND,70
-76.59944444444444,44.223333333333336,,19.1,,,,2024,9,4,,,13.9,28,100.73,ON,,18,,2024,0,,,9,NA,6104142.2024.9.6.4,6,6104142,6,,,2024-09-06 04:00:00,KINGSTON CLIMATE,2024-09-06T09:00:00,,ND,72
-76.59944444444444,44.223333333333336,,18.7,,,,2024,9,5,,,14.1,28,100.71,ON,,18,,2024,0,,,9,NA,6104142.2024.9.6.5,6,6104142,6,,,2024-09-06 05:00:00,KINGSTON CLIMATE,2024-09-06T10:00:00,,ND,75
-76.59944444444444,44.223333333333336,,18.4,,,,2024,9,6,,,13.7,31,100.65,ON,,17,,2024,0,,,9,NA,6104142.2024.9.6.6,6,6104142,6,,,2024-09-06 06:00:00,KINGSTON CLIMATE,2024-09-06T11:00:00,,ND,74
-76.59944444444444,44.223333333333336,,18.6,,,,2024,9,7,,,13.9,30,100.64,ON,,17,,2024,0,,,9,NA,6104142.2024.9.6.7,6,6104142,6,,,2024-09-06 07:00:00,KINGSTON CLIMATE,2024-09-06T12:00:00,,ND,74
-76.59944444444444,44.223333333333336,,19.2,,,,2024,9,8,,,14.1,28,100.64,ON,,18,,2024,0,,,9,NA,6104142.2024.9.6.8,6,6104142,6,,,2024-09-06 08:00:00,KINGSTON CLIMATE,2024-09-06T13:00:00,,ND,72
-76.59944444444444,44.223333333333336,,19.5,,,,2024,9,9,,,14.7,24,100.58,ON,,18,,2024,0,,,9,NA,6104142.2024.9.6.9,6,6104142,6,,,2024-09-06 09:00:00,KINGSTON CLIMATE,2024-09-06T14:00:00,,ND,74
-76.59944444444444,44.223333333333336,,20.1,,,,2024,9,10,,,14.9,25,100.52,ON,,17,,2024,0,,,9,NA,6104142.2024.9.6.10,6,6104142,6,,,2024-09-06 10:00:00,KINGSTON CLIMATE,2024-09-06T15:00:00,,ND,72
-76.59944444444444,44.223333333333336,,20.9,,,,2024,9,11,,25,15.4,27,100.48,ON,,16,,2024,0,,,9,NA,6104142.2024.9.6.11,6,6104142,6,,,2024-09-06 11:00:00,KINGSTON CLIMATE,2024-09-06T16:00:00,,ND,71
-76.59944444444444,44.223333333333336,,21.8,,,,2024,9,12,,26,15.4,23,100.43,ON,,17,,2024,0,,,9,NA,6104142.2024.9.6.12,6,6104142,6,,,2024-09-06 12:00:00,KINGSTON CLIMATE,2024-09-06T17:00:00,,ND,67
-76.59944444444444,44.223333333333336,,21.9,,,,2024,9,13,,27,16.4,22,100.43,ON,,18,,2024,0,,,9,NA,6104142.2024.9.6.13,6,6104142,6,,,2024-09-06 13:00:00,KINGSTON CLIMATE,2024-09-06T18:00:00,,ND,71
-76.59944444444444,44.223333333333336,,22.7,,,,2024,9,14,,28,16.8,16,100.32,ON,,17,,2024,0,,,9,NA,6104142.2024.9.6.14,6,6104142,6,,,2024-09-06 14:00:00,KINGSTON CLIMATE,2024-09-06T19:00:00,,ND,69
-76.59944444444444,44.223333333333336,,21.4,,,,2024,9,15,,26,16.6,12,100.27,ON,,17,,2024,0,,,9,NA,6104142.2024.9.6.15,6,6104142,6,,,2024-09-06 15:00:00,KINGSTON CLIMATE,2024-09-06T20:00:00,,ND,75
-76.59944444444444,44.223333333333336,,19.0,,,,2024,9,16,,,16.8,18,100.32,ON,,22,,2024,1.7,,,9,NA,6104142.2024.9.6.16,6,6104142,6,,,2024-09-06 16:00:00,KINGSTON CLIMATE,2024-09-06T21:00:00,,ND,87
-76.59944444444444,44.223333333333336,,18.3,,,,2024,9,17,,,16.4,8,100.25,ON,,28,,2024,2.8,,,9,NA,6104142.2024.9.6.17,6,6104142,6,,,2024-09-06 17:00:00,KINGSTON CLIMATE,2024-09-06T22:00:00,,ND,89
-76.59944444444444,44.223333333333336,,17.9,,,,2024,9,18,,,16.7,0,100.2,ON,,0,,2024,0.3,,,9,NA,6104142.2024.9.6.18,6,6104142,6,,,2024-09-06 18:00:00,KINGSTON CLIMATE,2024-09-06T23:00:00,,ND,93
-76.59944444444444,44.223333333333336,,17.7,,,,2024,9,19,,,17.7,8,100.12,ON,,34,,2024,0.4,,,9,NA,6104142.2024.9.6.19,7,6104142,6,,,2024-09-06 19:00:00,KINGSTON CLIMATE,2024-09-07T00:00:00,,ND,100
-76.59944444444444,44.223333333333336,,17.6,,,,2024,9,20,,,16.6,6,100.09,ON,,33,,2024,0,,,9,NA,6104142.2024.9.6.20,7,6104142,6,,,2024-09-06 20:00:00,KINGSTON CLIMATE,2024-09-07T01:00:00,,ND,94
-76.59944444444444,44.223333333333336,,17.6,,,,2024,9,21,,,17.0,8,100.0,ON,,8,,2024,0,,,9,NA,6104142.2024.9.6.21,7,6104142,6,,,2024-09-06 21:00:00,KINGSTON CLIMATE,2024-09-07T02:00:00,,ND,96
-76.59944444444444,44.223333333333336,,17.6,,,,2024,9,22,,,17.6,0,100.03,ON,,0,,2024,0,,,9,NA,6104142.2024.9.6.22,7,6104142,6,,,2024-09-06 22:00:00,KINGSTON CLIMATE,2024-09-07T03:00:00,,ND,100
-76.59944444444444,44.223333333333336,,18.3,,,,2024,9,23,,,18.3,5,99.98,ON,,13,,2024,8.3,,,9,NA,6104142.2024.9.6.23,7,6104142,6,,,2024-09-06 23:00:00,KINGSTON CLIMATE,2024-09-07T04:00:00,,ND,100
-76.59944444444444,44.223333333333336,,18.4,,,,2024,9,0,,,18.0,9,99.9,ON,,13,,2024,3.6,,,9,NA,6104142.2024.9.7.0,7,6104142,7,,,2024-09-07 00:00:00,KINGSTON CLIMATE,2024-09-07T05:00:00,,ND,98
-76.59944444444444,44.223333333333336,,18.8,,,,2024,9,1,,,18.4,18,99.83,ON,,15,,2024,3.2,,,9,NA,6104142.2024.9.7.1,7,6104142,7,,,2024-09-07 01:00:00,KINGSTON CLIMATE,2024-09-07T06:00:00,,ND,97
-76.59944444444444,44.223333333333336,,19.0,,,,2024,9,2,,,18.1,27,99.75,ON,,16,,2024,1.3,,,9,NA,6104142.2024.9.7.2,7,6104142,7,,,2024-09-07 02:00:00,KINGSTON CLIMATE,2024-09-07T07:00:00,,ND,95
-76.59944444444444,44.223333333333336,,19.2,,,,2024,9,3,,,17.7,33,99.66,ON,,16,,2024,1.1,,,9,NA,6104142.2024.9.7.3,7,6104142,7,,,2024-09-07 03:00:00,KINGSTON CLIMATE,2024-09-07T08:00:00,,ND,91
-76.59944444444444,44.223333333333336,,18.1,,,,2024,9,4,,,17.0,28,99.58,ON,,16,,2024,0,,,9,NA,6104142.2024.9.7.4,7,6104142,7,,,2024-09-07 04:00:00,KINGSTON CLIMATE,2024-09-07T09:00:00,,ND,93
-76.59944444444444,44.223333333333336,,15.0,,,,2024,9,5,,,13.5,20,99.65,ON,,26,,2024,3.7,,,9,NA,6104142.2024.9.7.5,7,6104142,7,,,2024-09-07 05:00:00,KINGSTON CLIMATE,2024-09-07T10:00:00,,ND,91
-76.59944444444444,44.223333333333336,,14.8,,,,2024,9,6,,,14.3,8,99.64,ON,,31,,2024,10.8,,,9,NA,6104142.2024.9.7.6,7,6104142,7,,,2024-09-07 06:00:00,KINGSTON CLIMATE,2024-09-07T11:00:00,,ND,97
-76.59944444444444,44.223333333333336,,14.4,,,,2024,9,7,,,14.4,4,99.67,ON,,22,,2024,2,,,9,NA,6104142.2024.9.7.7,7,6104142,7,,,2024-09-07 07:00:00,KINGSTON CLIMATE,2024-09-07T12:00:00,,ND,100
-76.59944444444444,44.223333333333336,,14.7,,,,2024,9,8,,,13.5,9,99.71,ON,,20,,2024,1.2,,,9,NA,6104142.2024.9.7.8,7,6104142,7,,,2024-09-07 08:00:00,KINGSTON CLIMATE,2024-09-07T13:00:00,,ND,92
-76.59944444444444,44.223333333333336,,14.6,,,,2024,9,9,,,12.8,6,99.69,ON,,20,,2024,1.8,,,9,NA,6104142.2024.9.7.9,7,6104142,7,,,2024-09-07 09:00:00,KINGSTON CLIMATE,2024-09-07T14:00:00,,ND,89
-76.59944444444444,44.223333333333336,,15.6,,,,2024,9,10,,,14.3,6,99.67,ON,,22,,2024,0.9,,,9,NA,6104142.2024.9.7.10,7,6104142,7,,,2024-09-07 10:00:00,KINGSTON CLIMATE,2024-09-07T15:00:00,,ND,92
-76.59944444444444,44.223333333333336,,15.1,,,,2024,9,11,,,13.6,16,99.69,ON,,26,,2024,0,,,9,NA,6104142.2024.9.7.11,7,6104142,7,,,2024-09-07 11:00:00,KINGSTON CLIMATE,2024-09-07T16:00:00,,ND,91
-76.59944444444444,44.223333333333336,,16.0,,,,2024,9,12,,,13.0,17,99.7,ON,,25,,2024,0,,,9,NA,6104142.2024.9.7.12,7,6104142,7,,,2024-09-07 12:00:00,KINGSTON CLIMATE,2024-09-07T17:00:00,,ND,82
-76.59944444444444,44.223333333333336,,17.0,,,,2024,9,13,,,12.7,24,99.72,ON,,25,,2024,0,,,9,NA,6104142.2024.9.7.13,7,6104142,7,,,2024-09-07 13:00:00,KINGSTON CLIMATE,2024-09-07T18:00:00,,ND,76
-76.59944444444444,44.223333333333336,,16.6,,,,2024,9,14,,,11.4,26,99.75,ON,,25,,2024,0,,,9,NA,6104142.2024.9.7.14,7,6104142,7,,,2024-09-07 14:00:00,KINGSTON CLIMATE,2024-09-07T19:00:00,,ND,71
-76.59944444444444,44.223333333333336,,15.8,,,,2024,9,15,,,9.9,24,99.77,ON,,27,,2024,0,,,9,NA,6104142.2024.9.7.15,7,6104142,7,,,2024-09-07 15:00:00,KINGSTON CLIMATE,2024-09-07T20:00:00,,ND,68
-76.59944444444444,44.223333333333336,,15.7,,,,2024,9,16,,,10.0,16,99.77,ON,,26,,2024,0,,,9,NA,6104142.2024.9.7.16,7,6104142,7,,,2024-09-07 16:00:00,KINGSTON CLIMATE,2024-09-07T21:00:00,,ND,69
-76.59944444444444,44.223333333333336,,15.0,,,,2024,9,17,,,9.1,19,99.77,ON,,28,,2024,0,,,9,NA,6104142.2024.9.7.17,7,6104142,7,,,2024-09-07 17:00:00,KINGSTON CLIMATE,2024-09-07T22:00:00,,ND,68
-76.59944444444444,44.223333333333336,,13.7,,,,2024,9,18,,,8.4,23,99.82,ON,,28,,2024,0,,,9,NA,6104142.2024.9.7.18,7,6104142,7,,,2024-09-07 18:00:00,KINGSTON CLIMATE,2024-09-07T23:00:00,,ND,71
-76.59944444444444,44.223333333333336,,11.8,,,,2024,9,19,,,8.2,19,99.9,ON,,29,,2024,0,,,9,NA,6104142.2024.9.7.19,8,6104142,7,,,2024-09-07 19:00:00,KINGSTON CLIMATE,2024-09-08T00:00:00,,ND,78
-76.59944444444444,44.223333333333336,,10.8,,,,2024,9,20,,,7.7,15,99.96,ON,,28,,2024,0,,,9,NA,6104142.2024.9.7.20,8,6104142,7,,,2024-09-07 20:00:00,KINGSTON CLIMATE,2024-09-08T01:00:00,,ND,81
-76.59944444444444,44.223333333333336,,9.3,,,,2024,9,21,,,5.8,17,100.01,ON,,29,,2024,0,,,9,NA,6104142.2024.9.7.21,8,6104142,7,,,2024-09-07 21:00:00,KINGSTON CLIMATE,2024-09-08T02:00:00,,ND,79
-76.59944444444444,44.223333333333336,,9.2,,,,2024,9,22,,,7.0,14,100.04,ON,,30,,2024,0,,,9,NA,6104142.2024.9.7.22,8,6104142,7,,,2024-09-07 22:00:00,KINGSTON CLIMATE,2024-09-08T03:00:00,,ND,86
-76.59944444444444,44.223333333333336,,8.6,,,,2024,9,23,,,5.9,13,100.06,ON,,27,,2024,0,,,9,NA,6104142.2024.9.7.23,8,6104142,7,,,2024-09-07 23:00:00,KINGSTON CLIMATE,2024-09-08T04:00:00,,ND,83
-76.59944444444444,44.223333333333336,,8.5,,,,2024,9,0,,,6.0,14,100.06,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.0,8,6104142,8,,,2024-09-08 00:00:00,KINGSTON CLIMATE,2024-09-08T05:00:00,,ND,84
-76.59944444444444,44.223333333333336,,7.8,,,,2024,9,1,,,4.9,17,100.07,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.1,8,6104142,8,,,2024-09-08 01:00:00,KINGSTON CLIMATE,2024-09-08T06:00:00,,ND,82
-76.59944444444444,44.223333333333336,,7.4,,,,2024,9,2,,,4.5,16,100.05,ON,,26,,2024,0,,,9,NA,6104142.2024.9.8.2,8,6104142,8,,,2024-09-08 02:00:00,KINGSTON CLIMATE,2024-09-08T07:00:00,,ND,82
-76.59944444444444,44.223333333333336,,8.0,,,,2024,9,3,,,4.7,21,100.04,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.3,8,6104142,8,,,2024-09-08 03:00:00,KINGSTON CLIMATE,2024-09-08T08:00:00,,ND,79
-76.59944444444444,44.223333333333336,,8.3,,,,2024,9,4,,,5.1,21,100.05,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.4,8,6104142,8,,,2024-09-08 04:00:00,KINGSTON CLIMATE,2024-09-08T09:00:00,,ND,80
-76.59944444444444,44.223333333333336,,8.3,,,,2024,9,5,,,3.9,26,100.06,ON,,26,,2024,0,,,9,NA,6104142.2024.9.8.5,8,6104142,8,,,2024-09-08 05:00:00,KINGSTON CLIMATE,2024-09-08T10:00:00,,ND,74
-76.59944444444444,44.223333333333336,,8.9,,,,2024,9,6,,,4.9,21,100.07,ON,,26,,2024,0,,,9,NA,6104142.2024.9.8.6,8,6104142,8,,,2024-09-08 06:00:00,KINGSTON CLIMATE,2024-09-08T11:00:00,,ND,76
-76.59944444444444,44.223333333333336,,9.5,,,,2024,9,7,,,4.6,19,100.04,ON,,28,,2024,0,,,9,NA,6104142.2024.9.8.7,8,6104142,8,,,2024-09-08 07:00:00,KINGSTON CLIMATE,2024-09-08T12:00:00,,ND,71
-76.59944444444444,44.223333333333336,,10.6,,,,2024,9,8,,,4.9,19,99.99,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.8,8,6104142,8,,,2024-09-08 08:00:00,KINGSTON CLIMATE,2024-09-08T13:00:00,,ND,68
-76.59944444444444,44.223333333333336,,11.3,,,,2024,9,9,,,4.7,27,99.98,ON,,26,,2024,0,,,9,NA,6104142.2024.9.8.9,8,6104142,8,,,2024-09-08 09:00:00,KINGSTON CLIMATE,2024-09-08T14:00:00,,ND,64
-76.59944444444444,44.223333333333336,,11.7,,,,2024,9,10,,,4.3,30,100.03,ON,,26,,2024,0,,,9,NA,6104142.2024.9.8.10,8,6104142,8,,,2024-09-08 10:00:00,KINGSTON CLIMATE,2024-09-08T15:00:00,,ND,60
-76.59944444444444,44.223333333333336,,12.0,,,,2024,9,11,,,5.2,21,100.08,ON,,28,,2024,0,,,9,NA,6104142.2024.9.8.11,8,6104142,8,,,2024-09-08 11:00:00,KINGSTON CLIMATE,2024-09-08T16:00:00,,ND,63
-76.59944444444444,44.223333333333336,,13.1,,,,2024,9,12,,,4.3,28,100.09,ON,,28,,2024,0,,,9,NA,6104142.2024.9.8.12,8,6104142,8,,,2024-09-08 12:00:00,KINGSTON CLIMATE,2024-09-08T17:00:00,,ND,55
-76.59944444444444,44.223333333333336,,13.7,,,,2024,9,13,,,4.0,27,100.13,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.13,8,6104142,8,,,2024-09-08 13:00:00,KINGSTON CLIMATE,2024-09-08T18:00:00,,ND,52
-76.59944444444444,44.223333333333336,,14.1,,,,2024,9,14,,,5.1,23,100.13,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.14,8,6104142,8,,,2024-09-08 14:00:00,KINGSTON CLIMATE,2024-09-08T19:00:00,,ND,55
-76.59944444444444,44.223333333333336,,14.8,,,,2024,9,15,,,5.5,17,100.11,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.15,8,6104142,8,,,2024-09-08 15:00:00,KINGSTON CLIMATE,2024-09-08T20:00:00,,ND,54
-76.59944444444444,44.223333333333336,,15.6,,,,2024,9,16,,,4.4,26,100.12,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.16,8,6104142,8,,,2024-09-08 16:00:00,KINGSTON CLIMATE,2024-09-08T21:00:00,,ND,47
-76.59944444444444,44.223333333333336,,15.2,,,,2024,9,17,,,4.7,19,100.16,ON,,28,,2024,0,,,9,NA,6104142.2024.9.8.17,8,6104142,8,,,2024-09-08 17:00:00,KINGSTON CLIMATE,2024-09-08T22:00:00,,ND,49
-76.59944444444444,44.223333333333336,,14.3,,,,2024,9,18,,,5.2,8,100.2,ON,,30,,2024,0,,,9,NA,6104142.2024.9.8.18,8,6104142,8,,,2024-09-08 18:00:00,KINGSTON CLIMATE,2024-09-08T23:00:00,,ND,54
-76.59944444444444,44.223333333333336,,13.9,,,,2024,9,19,,,4.8,8,100.25,ON,,26,,2024,0,,,9,NA,6104142.2024.9.8.19,9,6104142,8,,,2024-09-08 19:00:00,KINGSTON CLIMATE,2024-09-09T00:00:00,,ND,54
-76.59944444444444,44.223333333333336,,14.9,,,,2024,9,20,,,5.7,12,100.32,ON,,26,,2024,0,,,9,NA,6104142.2024.9.8.20,9,6104142,8,,,2024-09-08 20:00:00,KINGSTON CLIMATE,2024-09-09T01:00:00,,ND,54
-76.59944444444444,44.223333333333336,,14.6,,,,2024,9,21,,,6.2,14,100.37,ON,,27,,2024,0,,,9,NA,6104142.2024.9.8.21,9,6104142,8,,,2024-09-08 21:00:00,KINGSTON CLIMATE,2024-09-09T02:00:00,,ND,57
-76.59944444444444,44.223333333333336,,14.2,,,,2024,9,22,,,6.8,13,100.4,ON,,26,,2024,0,,,9,NA,6104142.2024.9.8.22,9,6104142,8,,,2024-09-08 22:00:00,KINGSTON CLIMATE,2024-09-09T03:00:00,,ND,61
-76.59944444444444,44.223333333333336,,13.2,,,,2024,9,23,,,7.4,13,100.4,ON,,26,,2024,0,,,9,NA,6104142.2024.9.8.23,9,6104142,8,,,2024-09-08 23:00:00,KINGSTON CLIMATE,2024-09-09T04:00:00,,ND,68
-76.59944444444444,44.223333333333336,,14.0,,,,2024,9,0,,,8.5,16,100.42,ON,,26,,2024,0,,,9,NA,6104142.2024.9.9.0,9,6104142,9,,,2024-09-09 00:00:00,KINGSTON CLIMATE,2024-09-09T05:00:00,,ND,69
-76.59944444444444,44.223333333333336,,13.6,,,,2024,9,1,,,9.2,11,100.41,ON,,25,,2024,0,,,9,NA,6104142.2024.9.9.1,9,6104142,9,,,2024-09-09 01:00:00,KINGSTON CLIMATE,2024-09-09T06:00:00,,ND,75
-76.59944444444444,44.223333333333336,,14.4,,,,2024,9,2,,,9.3,12,100.39,ON,,25,,2024,0,,,9,NA,6104142.2024.9.9.2,9,6104142,9,,,2024-09-09 02:00:00,KINGSTON CLIMATE,2024-09-09T07:00:00,,ND,71
-76.59944444444444,44.223333333333336,,13.4,,,,2024,9,3,,,8.1,12,100.39,ON,,25,,2024,0,,,9,NA,6104142.2024.9.9.3,9,6104142,9,,,2024-09-09 03:00:00,KINGSTON CLIMATE,2024-09-09T08:00:00,,ND,70
-76.59944444444444,44.223333333333336,,13.8,,,,2024,9,4,,,9.4,13,100.38,ON,,25,,2024,0,,,9,NA,6104142.2024.9.9.4,9,6104142,9,,,2024-09-09 04:00:00,KINGSTON CLIMATE,2024-09-09T09:00:00,,ND,75
-76.59944444444444,44.223333333333336,,11.3,,,,2024,9,5,,,8.0,9,100.4,ON,,27,,2024,0,,,9,NA,6104142.2024.9.9.5,9,6104142,9,,,2024-09-09 05:00:00,KINGSTON CLIMATE,2024-09-09T10:00:00,,ND,80
-76.59944444444444,44.223333333333336,,11.8,,,,2024,9,6,,,9.0,8,100.41,ON,,27,,2024,0,,,9,NA,6104142.2024.9.9.6,9,6104142,9,,,2024-09-09 06:00:00,KINGSTON CLIMATE,2024-09-09T11:00:00,,ND,83
-76.59944444444444,44.223333333333336,,13.3,,,,2024,9,7,,,10.6,6,100.43,ON,,29,,2024,0,,,9,NA,6104142.2024.9.9.7,9,6104142,9,,,2024-09-09 07:00:00,KINGSTON CLIMATE,2024-09-09T12:00:00,,ND,84
-76.59944444444444,44.223333333333336,,16.1,,,,2024,9,8,,,12.3,11,100.42,ON,,24,,2024,0,,,9,NA,6104142.2024.9.9.8,9,6104142,9,,,2024-09-09 08:00:00,KINGSTON CLIMATE,2024-09-09T13:00:00,,ND,78
-76.59944444444444,44.223333333333336,,16.9,,,,2024,9,9,,,12.5,14,100.43,ON,,26,,2024,0,,,9,NA,6104142.2024.9.9.9,9,6104142,9,,,2024-09-09 09:00:00,KINGSTON CLIMATE,2024-09-09T14:00:00,,ND,75
-76.59944444444444,44.223333333333336,,17.7,,,,2024,9,10,,,12.8,18,100.45,ON,,25,,2024,0,,,9,NA,6104142.2024.9.9.10,9,6104142,9,,,2024-09-09 10:00:00,KINGSTON CLIMATE,2024-09-09T15:00:00,,ND,73
-76.59944444444444,44.223333333333336,,18.3,,,,2024,9,11,,,13.5,19,100.44,ON,,24,,2024,0,,,9,NA,6104142.2024.9.9.11,9,6104142,9,,,2024-09-09 11:00:00,KINGSTON CLIMATE,2024-09-09T16:00:00,,ND,74
-76.59944444444444,44.223333333333336,,18.3,,,,2024,9,12,,,13.9,10,100.42,ON,,25,,2024,0,,,9,NA,6104142.2024.9.9.12,9,6104142,9,,,2024-09-09 12:00:00,KINGSTON CLIMATE,2024-09-09T17:00:00,,ND,76
-76.59944444444444,44.223333333333336,,17.1,,,,2024,9,13,,,13.8,6,100.39,ON,,29,,2024,0,,,9,NA,6104142.2024.9.9.13,9,6104142,9,,,2024-09-09 13:00:00,KINGSTON CLIMATE,2024-09-09T18:00:00,,ND,81
-76.59944444444444,44.223333333333336,,17.3,,,,2024,9,14,,,13.9,12,100.37,ON,,23,,2024,0,,,9,NA,6104142.2024.9.9.14,9,6104142,9,,,2024-09-09 14:00:00,KINGSTON CLIMATE,2024-09-09T19:00:00,,ND,81
-76.59944444444444,44.223333333333336,,16.3,,,,2024,9,15,,,14.3,0,100.31,ON,,0,,2024,0.6,,,9,NA,6104142.2024.9.9.15,9,6104142,9,,,2024-09-09 15:00:00,KINGSTON CLIMATE,2024-09-09T20:00:00,,ND,88
-76.59944444444444,44.223333333333336,,16.9,,,,2024,9,16,,,14.7,8,100.32,ON,,27,,2024,0,,,9,NA,6104142.2024.9.9.16,9,6104142,9,,,2024-09-09 16:00:00,KINGSTON CLIMATE,2024-09-09T21:00:00,,ND,86
-76.59944444444444,44.223333333333336,,17.0,,,,2024,9,17,,,14.4,6,100.33,ON,,31,,2024,0,,,9,NA,6104142.2024.9.9.17,9,6104142,9,,,2024-09-09 17:00:00,KINGSTON CLIMATE,2024-09-09T22:00:00,,ND,85
-76.59944444444444,44.223333333333336,,16.2,,,,2024,9,18,,,14.0,5,100.38,ON,,23,,2024,0,,,9,NA,6104142.2024.9.9.18,9,6104142,9,,,2024-09-09 18:00:00,KINGSTON CLIMATE,2024-09-09T23:00:00,,ND,87
